date,site,policy,clip_kWh_day,ac_kWh_day
2024-06-11,NC,offpoint,0.0,49248.98870001209
2024-06-12,NC,offpoint,0.0,51129.86882524219
2024-06-13,NC,offpoint,0.0,52520.16584809438
2024-06-14,NC,offpoint,0.0,52479.17264928382
2024-06-15,NC,offpoint,0.0,52771.46617435329
2024-06-16,NC,offpoint,0.0,51631.00066607626
2024-06-17,NC,offpoint,0.0,50747.443674123424
2024-06-18,NC,offpoint,0.0,52317.73689240441
2024-06-19,NC,offpoint,0.0,52813.26054317319
2024-06-20,NC,offpoint,0.0,52236.6851931275
2024-06-21,NC,offpoint,0.0,50782.16104119426
2024-06-22,NC,offpoint,0.0,51138.94875201456
2024-06-23,NC,offpoint,0.0,50749.580127481626
2024-06-24,NC,offpoint,0.0,50665.59080483718
2024-06-25,NC,offpoint,0.0,51469.03079585731
2024-06-26,NC,offpoint,0.0,51406.80659179957
2024-06-27,NC,offpoint,0.0,49624.60390605158
2024-06-28,NC,offpoint,0.0,37561.253547279484
2024-06-29,NC,offpoint,0.0,41752.841507743666
2024-06-30,NC,offpoint,0.0,41311.93094594401
2024-07-01,NC,offpoint,0.0,30193.56061317317
2024-07-02,NC,offpoint,0.0,52939.57834797708
2024-07-03,NC,offpoint,0.0,54980.291890067936
2024-07-04,NC,offpoint,0.0,53791.88970956617
2024-07-05,NC,offpoint,0.0,56338.67564088193
2024-07-06,NC,offpoint,0.0,56472.070447434875
2024-07-07,NC,offpoint,0.0,40859.536947344015
2024-07-08,NC,offpoint,0.0,41531.58505683451
2024-07-09,NC,offpoint,0.0,54607.347250726205
2024-07-10,NC,offpoint,0.0,54833.41072169131
2024-07-11,NC,offpoint,0.0,45741.06581417365
2024-07-12,NC,offpoint,0.0,54791.08223953187
2024-07-13,NC,offpoint,0.0,54640.59580611327
2024-07-14,NC,offpoint,0.0,56049.453267514866
2024-07-15,NC,offpoint,0.0,55160.82219883629
2024-07-16,NC,offpoint,0.0,56156.27593542513
2024-07-17,NC,offpoint,0.0,56870.65252707507
2024-07-18,NC,offpoint,0.0,58382.19327800543
2024-07-19,NC,offpoint,0.0,58330.11722739917
2024-07-20,NC,offpoint,0.0,59781.570227629985
2024-07-21,NC,offpoint,0.0,56902.16521410861
2024-07-22,NC,offpoint,0.0,58813.75685636292
2024-07-23,NC,offpoint,0.0,60013.24188866039
2024-07-24,NC,offpoint,0.0,58841.66427835448
2024-07-25,NC,offpoint,0.0,61215.263959320706
2024-07-26,NC,offpoint,0.0,62189.353162327505
2024-07-27,NC,offpoint,0.0,62035.26146386694
2024-07-28,NC,offpoint,0.0,55300.49283712897
2024-07-29,NC,offpoint,0.0,62649.75886102078
2024-07-30,NC,offpoint,0.0,61647.36165101777
2024-07-31,NC,offpoint,0.0,63260.65099313264
2024-08-01,NC,offpoint,0.0,54942.369842959786
2024-08-02,NC,offpoint,0.0,64260.11057976812
2024-08-03,NC,offpoint,0.0,56136.38021352685
2024-08-04,NC,offpoint,0.0,43996.785175533805
2024-08-05,NC,offpoint,0.0,66535.16634958713
2024-08-06,NC,offpoint,0.0,67019.87420522998
2024-08-07,NC,offpoint,0.0,62072.649397635534
2024-08-08,NC,offpoint,0.0,64358.25390591068
2024-08-09,NC,offpoint,0.0,64783.54165252845
2024-08-10,NC,offpoint,0.0,65818.92036124876
2024-08-11,NC,offpoint,0.0,66135.7830999376
2024-08-12,NC,offpoint,0.0,67017.07011019735
2024-08-13,NC,offpoint,0.0,67788.86388584904
2024-08-14,NC,offpoint,0.0,69977.92740800031
2024-08-15,NC,offpoint,0.0,72859.73593154966
2024-08-16,NC,offpoint,0.0,71962.02493609872
2024-08-17,NC,offpoint,0.0,72001.68285156038
2024-08-18,NC,offpoint,0.0,72235.6244942839
2024-08-19,NC,offpoint,0.0,71273.28578474722
2024-08-20,NC,offpoint,0.0,71222.41148915497
2024-08-21,NC,offpoint,0.0,70399.74341791097
2024-08-22,NC,offpoint,0.0,74075.11083569877
2024-08-23,NC,offpoint,0.0,73055.08788549056
2024-08-24,NC,offpoint,0.0,69995.5531482055
2024-08-25,NC,offpoint,0.0,74016.89248168768
2024-08-26,NC,offpoint,0.0,73219.86185074215
2024-08-27,NC,offpoint,0.0,76807.23409583885
2024-08-28,NC,offpoint,0.0,74796.1638440931
2024-08-29,NC,offpoint,0.0,82053.82943025185
2024-08-30,NC,offpoint,0.0,80196.71734863176
2024-08-31,NC,offpoint,0.0,72015.70332672361
2024-09-01,NC,offpoint,0.0,72503.61586240378
2024-09-02,NC,offpoint,0.0,76468.87329523306
2024-09-03,NC,offpoint,0.0,79159.20218655326
2024-09-04,NC,offpoint,0.0,80043.96093352008
2024-09-05,NC,offpoint,0.0,79476.33198191188
2024-09-06,NC,offpoint,0.0,82188.02540681412
2024-09-07,NC,offpoint,0.0,82540.40668258313
2024-09-08,NC,offpoint,0.0,84401.79167091961
2024-09-09,NC,offpoint,0.0,86735.59990808928
2024-09-10,NC,offpoint,0.0,84242.49236739843
2024-09-11,NC,offpoint,0.0,85810.11501898165
2024-09-12,NC,offpoint,0.0,85540.7883675129
2024-09-13,NC,offpoint,0.0,84952.59605233195
2024-09-14,NC,offpoint,0.0,37172.686092755874
2024-09-15,NC,offpoint,15.343772367425117,89115.88799194459
2024-09-16,NC,offpoint,0.0,88254.35118910356
2024-09-17,NC,offpoint,0.0,85698.7523876852
2024-09-18,NC,offpoint,55.00168782911351,89497.37844471916
2024-09-19,NC,offpoint,266.37704195656625,92104.38565506932
2024-09-20,NC,offpoint,369.1938598201996,92727.29533732109
2024-09-21,NC,offpoint,425.54281714286844,93329.9087126699
2024-09-22,NC,offpoint,0.0,84465.35115832623
2024-09-23,NC,offpoint,0.0,73607.36107858666
2024-09-24,NC,offpoint,298.2903139947575,89495.10846302604
2024-09-25,NC,offpoint,268.24643864499376,88689.6655469826
2024-09-26,NC,offpoint,0.0,84108.42991917103
2024-09-27,NC,offpoint,0.0,76073.36236729528
2024-09-28,NC,offpoint,0.0,44053.26766119136
2024-09-29,NC,offpoint,0.0,62998.00075840826
2024-09-30,NC,offpoint,2603.900100213734,98970.83719229605
2024-10-01,NC,offpoint,2580.6661699432498,98905.27477986611
2024-10-02,NC,offpoint,2811.4031326294335,98920.49701004333
2024-10-03,NC,offpoint,769.3662933343803,93613.26782544657
2024-10-04,NC,offpoint,531.2972583740393,94936.92222304505
2024-10-05,NC,offpoint,847.7474259135433,95433.5260866376
2024-10-06,NC,offpoint,0.0,85647.0769220836
2024-10-07,NC,offpoint,749.7496142505424,90677.36834012298
2024-10-08,NC,offpoint,1577.0672049262466,93456.7846031027
2024-10-09,NC,offpoint,605.4054842367877,87738.40968924161
2024-10-10,NC,offpoint,1965.634659449861,98543.94710565962
2024-10-11,NC,offpoint,0.0,95137.06921089726
2024-10-12,NC,offpoint,1853.2038014742975,98909.41415824763
2024-10-13,NC,offpoint,1849.7320647672132,97746.51588970944
2024-10-14,NC,offpoint,0.0,86685.927367511
2024-10-15,NC,offpoint,0.0,67328.05760215112
2024-10-16,NC,offpoint,1552.6315196417672,97861.88437105254
2024-10-17,NC,offpoint,3362.341042376662,102534.84197878736
2024-10-18,NC,offpoint,4074.035081184169,103709.90331194503
2024-10-19,NC,offpoint,3728.2086799693425,104237.19472027244
2024-10-20,NC,offpoint,2234.827782583745,102974.95137057768
2024-10-21,NC,offpoint,3612.5611558117944,104911.92538260535
2024-10-22,NC,offpoint,5507.194699535357,107471.39650573547
2024-10-23,NC,offpoint,5584.240548765638,107876.92205878985
2024-10-24,NC,offpoint,6019.4093921651,108462.31027893812
2024-10-25,NC,offpoint,4726.6000399257155,106796.79937173743
2024-10-26,NC,offpoint,5733.525227170236,108027.14143553865
2024-10-27,NC,offpoint,0.0,72379.70156762787
2024-10-28,NC,offpoint,361.17017358225166,86206.05050421346
2024-10-29,NC,offpoint,3857.46410814077,96749.19275643217
2024-10-30,NC,offpoint,5539.775613247986,108638.43415265519
2024-10-31,NC,offpoint,6445.0977237875395,110121.26631158465
2024-11-01,NC,offpoint,6395.959296548808,109882.91823380985
2024-11-02,NC,offpoint,5551.5261067181145,109443.0758986893
2024-11-03,NC,offpoint,2992.8681397420114,104349.89263491778
2024-11-04,NC,offpoint,5049.872138689181,102028.36900455778
2024-11-05,NC,offpoint,7880.515337687137,111885.72171493724
2024-11-06,NC,offpoint,7277.780420148101,111163.72202205402
2024-11-07,NC,offpoint,3443.6478121786786,98860.02066048382
2024-11-08,NC,offpoint,0.0,78938.88043398832
2024-11-09,NC,offpoint,0.0,84624.11634850787
2024-11-10,NC,offpoint,3621.374025914396,102887.10171236616
2024-11-11,NC,offpoint,7812.282358559452,112817.88302078925
2024-11-12,NC,offpoint,7352.94488654528,112595.4248148661
2024-11-13,NC,offpoint,6507.455456180156,107273.64104176658
2024-11-14,NC,offpoint,6545.644559958082,111601.82848882102
2024-11-15,NC,offpoint,6118.620944986766,107497.30100270372
2024-11-16,NC,offpoint,7039.954469568182,111561.38138949467
2024-11-17,NC,offpoint,8475.384069612463,113595.68557151091
2024-11-18,NC,offpoint,411.52234197964754,95593.21398901878
2024-11-19,NC,offpoint,954.8251643489166,101373.41252193294
2024-11-20,NC,offpoint,0.0,60991.33694171381
2024-11-21,NC,offpoint,5156.549292119884,109080.94705447348
2024-11-22,NC,offpoint,8338.116941347756,114398.72497752638
2024-11-23,NC,offpoint,9610.64197282887,115435.30544126069
2024-11-24,NC,offpoint,7916.1674031021885,114691.95320094007
2024-11-25,NC,offpoint,6425.7361152287995,108555.51305668984
2024-11-26,NC,offpoint,7073.870666629702,112917.76221528536
2024-11-27,NC,offpoint,10357.065364851896,115935.10199874586
2024-11-28,NC,offpoint,9447.737404265708,114691.41908760052
2024-11-29,NC,offpoint,10106.299151932528,116084.92079049001
2024-11-30,NC,offpoint,9909.478386307856,115327.01396166664
2024-12-01,NC,offpoint,9689.290162077816,114020.17214811935
2024-12-02,NC,offpoint,8885.983699392567,114666.18223230672
2024-12-03,NC,offpoint,7318.761632813992,112357.34379376109
2024-12-04,NC,offpoint,7107.920392026097,110960.90446750406
2024-12-05,NC,offpoint,8228.08959340019,111346.53429866013
2024-12-06,NC,offpoint,3932.6165883932736,113966.36022915956
2024-12-07,NC,offpoint,8632.680448110337,114151.02991630943
2024-12-08,NC,offpoint,7072.53538328082,113694.22948265813
2024-12-09,NC,offpoint,6910.699041396756,112830.16762759892
2024-12-10,NC,offpoint,7810.68001854079,114643.4824153758
2024-12-11,NC,offpoint,6236.38095021317,111672.47696412136
2024-12-12,NC,offpoint,3267.402396271402,86608.11630670541
2024-12-13,NC,offpoint,9220.739234956383,116131.65570770076
2024-12-14,NC,offpoint,8964.49836030662,116678.45423906646
2024-12-15,NC,offpoint,6346.141241490966,109234.11604073452
2024-12-16,NC,offpoint,9822.41791196098,116897.84129328717
2024-12-17,NC,offpoint,9658.311588383836,117128.97884097803
2024-12-18,NC,offpoint,3076.068278521807,105626.8121153055
2024-12-19,NC,offpoint,8253.860562033537,114374.95693391634
2024-12-20,NC,offpoint,6407.697803874265,113889.84849326883
2024-12-21,NC,offpoint,6333.18899300685,110134.09701787855
2024-12-22,NC,offpoint,3450.2026867328605,101003.9396192983
2024-12-23,NC,offpoint,8870.227355875799,113201.24287025223
2024-12-24,NC,offpoint,8869.559714201356,115384.69820233819
2024-12-25,NC,offpoint,3998.336501447442,105861.29985751322
2024-12-26,NC,offpoint,1990.4829158836728,100159.6279716578
2024-12-27,NC,offpoint,2939.3232774519856,105257.21767048063
2024-12-28,NC,offpoint,6529.220574766874,111605.3002255281
2024-12-29,NC,offpoint,8447.476647620895,115552.94390429686
2024-12-30,NC,offpoint,5128.241285123668,109350.54076261204
2024-12-31,NC,offpoint,7443.076512594571,113869.28512969609
