offset_deg,e_day_Wh
-24,1571.9387627622611
-22,1582.076925768818
-20,1591.351923177349
-18,1600.409087823429
-16,1609.0761429715262
-14,1616.7155644126021
-12,1623.353419540172
-10,1629.1404781474853
-8,1651.1444409577825
-6,1671.3536991612496
-4,1689.7336507372295
-2,1706.2351782945038
0,1720.6655065043064
2,1733.4162297519315
4,1744.2313204054597
6,1753.1775996899873
8,1760.2901578249473
10,1765.782543513716
12,1770.0742790593285
14,1772.7991197123938
16,1774.5682151278525
18,1774.2216017011465
20,1772.5557437983507
22,1769.6153119026774
24,1766.169011812162
