offset_deg,e_day_Wh
-24,1260.0450265911043
-22,1270.4417346023395
-20,1279.978216911473
-18,1288.6592784218742
-16,1305.230739028335
-14,1325.7918076504272
-12,1346.0394986822391
-10,1364.8503827459422
-8,1382.215923919141
-6,1398.2199025555656
-4,1413.0501548008683
-2,1426.296866334279
0,1437.9634037672647
2,1447.691672154167
4,1456.09836187266
6,1463.189938012743
8,1468.974067288344
10,1473.8313657815163
12,1477.7816205508543
14,1480.6297990078688
16,1482.7471056222603
18,1484.431163750011
20,1485.1556852406454
22,1484.9337584984746
24,1483.7787689513848
