offset_deg,e_day_Wh
-24,1552.1794160763789
-22,1562.0400580870996
-20,1570.9954058085186
-18,1579.4116150578675
-16,1587.5667706177069
-14,1594.7569720926745
-12,1612.368158952258
-10,1632.0329075269526
-8,1650.1409310674776
-6,1666.6836249155422
-4,1681.6591538256052
-2,1695.1572492902621
0,1707.0775513840676
2,1717.2201961091369
4,1725.6772593003466
6,1732.8307685571667
8,1738.6611852860499
10,1743.1772401357803
12,1746.454954321131
14,1749.211315992602
16,1750.763365224395
18,1751.3873224277977
20,1751.6529341981313
22,1750.8845205393848
24,1749.0943589351987
