offset_deg,e_day_Wh
-24,1810.383628110294
-22,1827.1705308785324
-20,1842.8537697370843
-18,1857.4001101561626
-16,1870.8113306507491
-14,1883.7056246787654
-12,1896.662244090091
-10,1908.3857587134855
-8,1918.6955740609094
-6,1927.5959611024005
-4,1935.0903933837685
-2,1941.1814561225756
0,1945.8807124768136
2,1949.057526695677
4,1950.8759634592632
6,1951.5563542468217
8,1951.6747022084073
10,1950.7476826810453
12,1948.6778243802507
14,1945.4580941645827
16,1941.0802652443133
18,1935.7429899761187
20,1930.9169591622544
22,1925.788325362878
24,1919.741129320225
