offset_deg,e_day_Wh
-24,1568.200726945811
-22,1581.6031962457273
-20,1593.8846272728515
-18,1605.0683765418948
-16,1615.1771988762446
-14,1624.233059766712
-12,1632.2569621415348
-10,1646.477529556043
-8,1672.430391226912
-6,1697.0614708594744
-4,1719.5032844603963
-2,1739.7535517842502
0,1757.820518803223
2,1773.7197613488302
4,1787.782612399038
6,1800.2002081041271
8,1810.7243983043284
10,1819.3847288291693
12,1825.5925188221581
14,1830.1081288662176
16,1833.0222264911758
18,1834.3650319817302
20,1836.3809271301482
22,1837.2785359762856
24,1836.967992694899
