offset_deg,e_day_Wh
-24,1296.9841798454659
-22,1305.6672670796465
-20,1313.7399383801874
-18,1322.2385662607592
-16,1330.0937489734654
-14,1337.087307735327
-12,1343.2280435804062
-10,1354.480413265951
-8,1370.507449759935
-6,1385.4454294519985
-4,1399.402452465487
-2,1412.0496188172108
0,1423.3542073897581
2,1433.6225739375545
4,1442.6574596811465
6,1450.4901624584809
8,1457.122294357448
10,1462.5569079103757
12,1466.903881128042
14,1470.6140422084343
16,1473.0794982448945
18,1474.6646069507333
20,1475.3753409625351
22,1475.218333368671
24,1474.2618663571604
