offset_deg,e_day_Wh
-24,1580.861632978529
-22,1598.693056292144
-20,1615.2896291746688
-18,1630.6536330845806
-16,1644.7881355728318
-14,1657.702756923214
-12,1669.4574988442614
-10,1680.9160694430407
-8,1690.9953152545063
-6,1707.850957837596
-4,1732.8294480524369
-2,1755.7150488134075
0,1776.4508230251815
2,1795.159938694724
4,1811.8908956013274
6,1827.0939240637745
8,1840.4962534997485
10,1852.0261501256243
12,1861.6920511481005
14,1869.5059534285444
16,1876.4853426791833
18,1881.9344989328274
20,1886.1933897253011
22,1889.893235973966
24,1891.6213677757717
