offset_deg,e_day_Wh
-24,1314.9023263538504
-22,1329.7987949155518
-20,1343.7017920292215
-18,1356.559382420358
-16,1368.3804363827562
-14,1379.1744337787281
-12,1388.9512942753495
-10,1398.2961938197782
-8,1406.7132326863734
-6,1414.0682514420027
-4,1420.5303745673245
-2,1425.7667230723046
0,1429.7842359139308
2,1432.486340900112
4,1434.154734790444
6,1435.4916044631373
8,1435.959926031609
10,1435.4500299325714
12,1433.9679977996097
14,1431.5193994422339
16,1428.6785656770824
18,1425.4659665752456
20,1421.7432269364908
22,1418.0650938417782
24,1413.6750320149176
