offset_deg,e_day_Wh
-24,1058.1815027719413
-22,1073.171017009225
-20,1087.9358283342078
-18,1102.5635642774682
-16,1116.1721932475962
-14,1128.75918302937
-12,1140.3229201177996
-10,1150.8626020807824
-8,1160.3781394497707
-6,1168.870065926711
-4,1176.339456130721
-2,1182.8612795283698
0,1188.3494590561384
2,1192.7466265969742
4,1196.2386512953105
6,1198.8293235487558
8,1200.52167922736
10,1201.3189977271218
12,1201.2247698769493
14,1200.5490401697543
16,1199.5473807392339
18,1197.8753098055872
20,1196.6285855936658
22,1194.7764032531886
24,1192.3227570913891
