offset_deg,e_day_Wh
-24,612.2768612486348
-22,613.965150527943
-20,615.3703232855489
-18,616.4922393134441
-16,617.3281958171068
-14,617.8880856278006
-12,619.039436048435
-10,626.9831058200456
-8,634.4855397261792
-6,641.6884525920796
-4,648.3315810336642
-2,654.4023066257898
0,659.8906435696229
2,664.9664176332758
4,669.5333127612614
6,673.586346988574
8,677.5136417279099
10,681.149149229854
12,684.5049735885802
14,687.8317865173149
16,690.7163650102979
18,693.1584900649821
20,695.1586797326759
22,696.7181462947016
24,697.8387567057982
