offset_deg,e_day_Wh
-24,1579.534843649457
-22,1590.842278853696
-20,1602.1612729991998
-18,1620.4195299877183
-16,1642.328453777011
-14,1662.7990613372774
-12,1681.82648941724
-10,1699.408727238968
-8,1716.0804056407646
-6,1731.397170474207
-4,1745.379207739904
-2,1757.6772763861477
0,1768.2991814882462
2,1776.831742207017
4,1783.9082315037513
6,1789.9700294454317
8,1794.9525788454207
10,1798.9145720241206
12,1801.6894198343243
14,1803.2831842266648
16,1803.701687432828
18,1802.9504357636313
20,1801.7042882049648
22,1800.078605447892
24,1798.7912220850583
