offset_deg,e_day_Wh
-24,1693.9611028315821
-22,1706.05810152089
-20,1717.83703243084
-18,1729.3274023683016
-16,1740.1422406046577
-14,1749.8288532311326
-12,1758.4105335945087
-10,1772.4163512595505
-8,1795.0273567608556
-6,1816.157922891507
-4,1835.6527926640615
-2,1853.3456705270282
0,1869.1081330799366
2,1883.35961685011
4,1895.806033231632
6,1906.5157489497196
8,1915.5027144644905
10,1922.7819722669415
12,1928.914079313614
14,1933.6693879935801
16,1936.7681370124442
18,1938.4334943574975
20,1938.8229871089068
22,1937.9507617309227
24,1936.0694005151827
