offset_deg,e_day_Wh
-24,620.4967428448981
-22,623.4405124491832
-20,629.3782909433173
-18,634.9464048497632
-16,640.1373601895607
-14,644.9446858438941
-12,649.3872336779983
-10,653.4395114216117
-8,657.0543616909465
-6,660.2396259213306
-4,662.9730813997285
-2,665.2199922281211
0,666.9789336116555
2,668.6711000970722
4,670.01476218487
6,670.9641422786597
8,671.5196020153307
10,671.6819722817704
12,671.8107502134073
14,672.0093614908591
16,671.8963616879925
18,672.0555607226406
20,672.0438695759227
22,671.749073248192
24,671.1733243952888
