offset_deg,e_day_Wh
-24,1777.205163331786
-22,1788.8773966139333
-20,1804.2424318154976
-18,1820.8012823548163
-16,1836.1726951965643
-14,1851.1794005827614
-12,1866.250974853583
-10,1879.7930814140684
-8,1891.8002782820267
-6,1902.2681069190176
-4,1911.1929314383815
-2,1918.5718119359697
0,1924.4031672634896
2,1928.4620391421513
4,1931.0240270668844
6,1932.8113882483776
8,1933.6725207737372
10,1933.2845115555883
12,1931.6464813983753
14,1928.7577281768404
16,1924.6177299951532
18,1919.951516897082
20,1916.200915459944
22,1911.489741840592
24,1905.8183622161237
