offset_deg,e_day_Wh
-24,1588.3995761858728
-22,1602.7370163186404
-20,1615.990024156548
-18,1628.1790834085455
-16,1639.882868291228
-14,1651.9799774053442
-12,1662.8206171779577
-10,1672.4261136395282
-8,1685.0829530188116
-6,1706.4274880423095
-4,1726.137938438514
-2,1744.1817986933856
0,1760.5465148881485
2,1775.3427297983308
4,1788.5266334899113
6,1800.100620384942
8,1810.069671737067
10,1818.4405375871368
12,1825.2211497658927
14,1831.2218851442403
16,1836.5009830596307
18,1840.4599040116354
20,1843.1111702928054
22,1843.9675108771999
24,1843.3042093534586
