offset_deg,e_day_Wh
-24,2070.9441642169736
-22,2092.7573878156986
-20,2113.0868561619263
-18,2131.923026546193
-16,2149.4963140043274
-14,2166.5203838112943
-12,2181.951743986543
-10,2196.424958275615
-8,2209.3658108773884
-6,2228.5126364883613
-4,2254.9205449560236
-2,2279.2224244827753
0,2301.3773566591426
2,2320.9888809163995
4,2338.4716767041987
6,2354.05668480442
8,2367.8029405279235
10,2379.792251568909
12,2390.1953096182956
14,2398.737473932652
16,2405.421565661815
18,2410.7265323006604
20,2415.0155117093645
22,2417.9288147177726
24,2420.409751646328
