offset_deg,e_day_Wh
-24,426.79173737673574
-22,426.4089100177422
-20,425.8740481570917
-18,425.1778165238102
-16,424.32942226525006
-14,423.363216864379
-12,422.2025539241174
-10,421.33875114848036
-8,420.5836627103338
-6,419.6330508642269
-4,418.4711769586356
-2,417.0832484027084
0,415.47063680067265
2,413.9766305283771
4,412.27134192337667
6,410.72951728380315
8,409.1800260701515
10,407.6418664156974
12,406.0317912328805
14,404.8101086756459
16,403.45566654612844
18,401.96987844124584
20,400.35431822853593
22,398.6107190508648
24,397.2546715040889
