offset_deg,e_day_Wh
-24,1345.6131911569933
-22,1353.1010729549992
-20,1359.8528993591651
-18,1365.882366300186
-16,1373.6132754234209
-14,1389.1003242633376
-12,1403.679513146285
-10,1417.6487305789153
-8,1430.4364422380627
-6,1442.0422207829838
-4,1452.4676721864753
-2,1461.757144208695
0,1469.870873172992
2,1476.3957303973498
4,1481.8163075747252
6,1486.2892042772382
8,1489.8469542346538
10,1492.4484680824482
12,1494.0985097246335
14,1495.0615961953272
16,1495.5135033050497
18,1495.0466453385684
20,1494.6183410942078
22,1493.5930796773664
24,1491.889579795542
