offset_deg,e_day_Wh
-24,1016.9653620055531
-22,1028.104828311532
-20,1038.4778259873913
-18,1048.113346554545
-16,1057.402808174993
-14,1066.4945826594085
-12,1074.7083329362865
-10,1082.048285394957
-8,1094.0313213213753
-6,1112.5176480210062
-4,1129.9312288904202
-2,1145.9708188362652
0,1160.615815794481
2,1174.0436834444806
4,1186.1463501205656
6,1197.0564212695049
8,1206.7463443642173
10,1215.2190637962576
12,1222.8929331860877
14,1229.686576672471
16,1235.3425789378455
18,1238.97225279428
20,1241.6876531134858
22,1243.7291035169658
24,1246.020299474288
