offset_deg,e_day_Wh
-24,1111.222532848336
-22,1120.4715602737651
-20,1128.9546305499398
-18,1136.6785970250019
-16,1143.6502107926322
-14,1150.8392380007938
-12,1165.1206595351266
-10,1181.3518410477682
-8,1196.3790196912528
-6,1210.2403233186121
-4,1223.1313513929294
-2,1234.6793144076516
0,1244.8833006895443
2,1253.2711261134855
4,1260.5285100606511
6,1266.693705980593
8,1272.030229648255
10,1276.3862374093217
12,1279.7683403864226
14,1282.5250299611448
16,1284.8436583867642
18,1286.315204556804
20,1286.9493120951765
22,1286.7561359894478
24,1286.087756505243
