offset_deg,e_day_Wh
-24,1664.120748917394
-22,1677.0014422133017
-20,1688.9776222393064
-18,1700.6030351891486
-16,1711.7266919405797
-14,1721.7117127249912
-12,1730.5769878835317
-10,1738.3405026293735
-8,1759.5850081698002
-6,1781.7634310384421
-4,1802.2377793462383
-2,1820.9640160342406
0,1837.7182196885865
2,1852.8664655507473
4,1866.1712349609452
6,1877.681765570826
8,1887.4094608705097
10,1895.6592439984533
12,1902.6537272785008
14,1908.1247782317591
16,1912.654454726153
18,1914.9854333032895
20,1915.584877476169
22,1914.8870537481575
24,1913.8480955565678
