offset_deg,e_day_Wh
-24,1793.8521399779488
-22,1811.300675349242
-20,1827.63255072826
-18,1842.8123086421829
-16,1856.8366132014216
-14,1870.2825281811183
-12,1883.9849463155824
-10,1896.2664442220844
-8,1907.108287248282
-6,1916.514396831454
-4,1924.488142673987
-2,1931.0322344197832
0,1936.1544645008114
2,1939.7159278367772
4,1941.8915645669615
6,1942.9742030470459
8,1943.5114259593236
10,1942.8871101322443
12,1941.0967041335778
14,1938.1345274390046
16,1933.993799008485
18,1928.9335903823421
20,1924.6100817344748
22,1919.681850665345
24,1913.82525021016
