offset_deg,e_day_Wh
-24,1857.8445552450835
-22,1875.3922565614168
-20,1891.6830738257654
-18,1906.7122046318063
-16,1920.8692441672433
-14,1934.4467028054303
-12,1946.6649547972243
-10,1957.9676111032454
-8,1968.109541999024
-6,1989.0149397402986
-4,2009.7957824975506
-2,2028.83873500434
0,2046.0630708932538
2,2061.4027607566745
4,2074.956607646502
6,2087.0983633253672
8,2097.73467329329
10,2106.790299543328
12,2114.6351385839
14,2120.9093146525156
16,2125.6139898513065
18,2129.3518429494225
20,2132.187867357887
22,2133.584213799568
24,2134.94804042318
