offset_deg,e_day_Wh
-24,1897.1580967036448
-22,1911.606491827872
-20,1926.0602632420755
-18,1940.277690701008
-16,1953.60274533139
-14,1965.599005948243
-12,1976.2856663964035
-10,1992.2675852554398
-8,2013.962186386053
-6,2034.2886351910813
-4,2053.0269986796984
-2,2069.9103100421735
0,2084.8249011927132
2,2098.104634712491
4,2109.573645921876
6,2119.2935031807197
8,2127.2670369802427
10,2133.4973630483537
12,2138.40575994104
14,2142.069054603461
16,2144.0251357846
18,2144.687066222553
20,2144.05651211011
22,2142.1349724729616
24,2138.927959362969
