offset_deg,e_day_Wh
-24,1986.8974014288206
-22,2005.5203648190047
-20,2025.786813522063
-18,2044.4941755267946
-16,2061.662760502704
-14,2077.3126103131053
-12,2091.463251944237
-10,2104.1334718175026
-8,2115.3411102166533
-6,2133.6173794003303
-4,2160.67602436176
-2,2185.3144481214263
0,2207.4831104319874
2,2227.1448781350477
4,2244.558338183761
6,2259.7232700893946
8,2272.6455943083865
10,2283.3355890814405
12,2292.995925893154
14,2300.9921533843244
16,2307.0948446571247
18,2311.3256082044672
20,2313.707186406162
22,2314.2630710998346
24,2313.569127612601
