offset_deg,e_day_Wh
-24,1222.994110395036
-22,1232.3466629425131
-20,1250.0738454989332
-18,1268.4411777074324
-16,1285.6528564583919
-14,1301.7032932814254
-12,1317.1031217278528
-10,1331.663750178704
-8,1344.923541308738
-6,1357.0323465741142
-4,1368.0665872453442
-2,1377.6835495103755
0,1385.890520315248
2,1392.6300653625492
4,1398.2051801295072
6,1402.6137011491205
8,1405.8638006057145
10,1407.96400221491
12,1409.4019087410093
14,1410.0852471124547
16,1409.808709395117
18,1409.5012240465944
20,1408.441899907005
22,1406.5540878604088
24,1403.847615804327
