offset_deg,e_day_Wh
-24,1094.0977748709392
-22,1103.0034260364134
-20,1111.171766692939
-18,1118.6122484203488
-16,1125.3293516388894
-14,1131.4636672218571
-12,1137.6085287123713
-10,1159.959918616739
-8,1180.899397933782
-6,1200.7639030651526
-4,1219.1063588027112
-2,1235.8631767991396
0,1251.0313262258521
2,1264.0688576639704
4,1275.7267043744905
6,1286.0112027293078
8,1295.1861337599737
10,1303.2222650248855
12,1310.1460954571953
14,1316.5057588688815
16,1321.789883811655
18,1326.0175735242478
20,1329.2090572928967
22,1331.3854690570142
24,1332.5686424881146
