offset_deg,e_day_Wh
-24,1182.4553696435669
-22,1198.8331041880215
-20,1214.2099911702403
-18,1228.5837663490731
-16,1241.9537986798682
-14,1254.3208267240202
-12,1265.6867418221582
-10,1276.3025708992845
-8,1286.334007474156
-6,1295.5745545962704
-4,1303.5913289043676
-2,1310.3896075187956
0,1315.9742572816617
2,1320.5597862047666
4,1324.1266272076714
6,1326.6802007291296
8,1328.226116768175
10,1328.7701173376963
12,1328.3180268556825
14,1327.1590460838224
16,1326.0217888159664
18,1324.7435341028806
20,1322.736407437993
22,1320.0064663189928
24,1316.5597161429848
