offset_deg,e_day_Wh
-24,1530.1535295164092
-22,1541.0078311582088
-20,1550.865100651411
-18,1559.7493616514046
-16,1567.6835051667297
-14,1574.6891331728207
-12,1592.4851235706592
-10,1615.1517673951757
-8,1636.4600218938108
-6,1656.7016671154468
-4,1675.0104822226153
-2,1691.3834690992774
0,1705.835683603827
2,1717.6180485242335
4,1727.83172119167
6,1736.8925780847426
8,1744.5312074601893
10,1750.855179483504
12,1755.7203910894623
14,1759.1510123228059
16,1761.1717507598114
18,1761.8075468322857
20,1762.4001514603544
22,1762.7233894720005
24,1761.979095467048
