offset_deg,e_day_Wh
-24,1422.8500024430896
-22,1436.0683822132557
-20,1448.516421908289
-18,1459.8149112847475
-16,1469.9924459631973
-14,1479.0776240333594
-12,1487.0990368364523
-10,1494.7267380199803
-8,1501.3622427157134
-6,1506.8809469996872
-4,1511.6426719562328
-2,1515.190918624832
0,1517.547953825131
2,1518.9737398582938
4,1519.3637865985165
6,1519.1195563848446
8,1518.1550792161902
10,1516.2573698303127
12,1513.4381321380677
14,1509.7073873705172
16,1505.4841287686859
18,1500.967012973863
20,1495.7057393964717
22,1490.799895843394
24,1485.1820149430491
