offset_deg,e_day_Wh
-24,1519.703711009556
-22,1530.2209933875451
-20,1540.0562964361015
-18,1549.7821582221684
-16,1559.0939277343175
-14,1567.3863963598092
-12,1574.6775022488425
-10,1585.1509611660067
-8,1606.1751287033737
-6,1625.67725339766
-4,1643.5895533775179
-2,1659.7876276514057
0,1674.095854946163
2,1686.794085242958
4,1697.7235509893344
6,1706.9543790113057
8,1714.5067877524793
10,1720.4031714922921
12,1725.2392839087902
14,1728.5943664359397
16,1730.7275384526363
18,1731.1991056482866
20,1730.4526352995242
22,1728.5135268170698
24,1725.7947159974347
