offset_deg,e_day_Wh
-24,1153.8582062515861
-22,1163.1117472632295
-20,1171.7378417890945
-18,1180.4130881131946
-16,1188.739285069032
-14,1196.8596412426218
-12,1204.119632488133
-10,1210.5162235427083
-8,1216.0471096435358
-6,1220.7106700108075
-4,1224.5059263780927
-2,1227.4284471671344
0,1229.5102828056413
2,1231.1592933860672
4,1231.9464835912204
6,1231.8730816484635
8,1230.9407511277097
10,1229.6321678643712
12,1228.027790888784
14,1226.3585421947475
16,1223.9847307954556
18,1220.9086430393218
20,1217.1328432008165
22,1212.6601764252887
24,1207.4937747700037
