offset_deg,e_day_Wh
-24,934.6372143899396
-22,940.9718232316615
-20,946.7237690058498
-18,960.7353856857585
-16,974.7313730218251
-14,987.8852524771501
-12,1000.1882370243853
-10,1011.9436442367307
-8,1023.380022181545
-6,1033.7584386880003
-4,1043.0772628449158
-2,1051.3372500671335
0,1058.5402669543055
2,1064.551734488708
4,1069.6794988887582
6,1073.9271127528177
8,1077.2988552969177
10,1079.7996724052891
12,1082.1096395779682
14,1084.369209723914
16,1085.9590705540745
18,1086.8859806810697
20,1087.1570751603392
22,1086.779810297383
24,1085.7619134073866
