offset_deg,e_day_Wh
-24,1823.2639470246513
-22,1839.9437513577861
-20,1855.4465035255835
-18,1869.7697573435626
-16,1882.925515168326
-14,1895.8825432133303
-12,1907.9888633031446
-10,1919.385004782152
-8,1929.3757412280397
-6,1937.9731409972321
-4,1945.1876384225718
-2,1951.0222844884634
0,1955.5336278215484
2,1958.6458755481635
4,1960.4079915523014
6,1961.0410916612977
8,1960.7330343344456
10,1959.5778716236578
12,1957.2826578726097
14,1953.8442243393238
16,1949.2580649178758
18,1943.7639053805026
20,1938.137222473756
22,1932.405705197937
24,1926.0318742430682
