offset_deg,e_day_Wh
-24,1132.5907491706894
-22,1141.804219212535
-20,1150.2531178133631
-18,1157.9468788289107
-16,1164.8919099720188
-14,1171.0931042930902
-12,1182.748218295838
-10,1204.2372146214404
-8,1224.4009238855347
-6,1243.3242052434475
-4,1260.5837092810102
-2,1276.176858350404
0,1290.106639486803
2,1301.870326831222
4,1312.1890119971465
6,1321.074169836552
8,1328.737711886733
10,1335.3150928596563
12,1341.0436030490396
14,1345.9281641112484
16,1349.7159398425815
18,1352.430200848099
20,1354.095205754928
22,1354.735977770868
24,1354.3780980797535
