offset_deg,e_day_Wh
-24,1695.034934285704
-22,1709.6913111235017
-20,1723.265403913229
-18,1735.750861712046
-16,1747.3897615569294
-14,1758.4706182703953
-12,1768.3588808779646
-10,1777.5980816595231
-8,1785.7966180232447
-6,1800.5968843282094
-4,1816.5070650599137
-2,1830.9578541886162
0,1843.8806756438871
2,1855.3345965435062
4,1865.3065751479135
6,1874.2081392488722
8,1881.918945558539
10,1888.353474523131
12,1893.861202212136
14,1898.0498214210265
16,1900.9160475157883
18,1902.9960516198757
20,1904.4053564219407
22,1904.6741602174484
24,1905.2858584653954
