offset_deg,e_day_Wh
-24,1805.835962906899
-22,1820.4038453158273
-20,1842.1513307929072
-18,1865.0494518008334
-16,1886.395857374026
-14,1906.191310094028
-12,1924.4389636057601
-10,1941.1436241672188
-8,1956.5417557295368
-6,1971.1818598373688
-4,1984.1161726160278
-2,1995.2428519515174
0,2004.5696572637648
2,2011.6654885496744
4,2017.2224992944161
6,2021.2448295474924
8,2024.327899999869
10,2026.5542085830944
12,2027.554877871333
14,2027.3324861946774
16,2025.8890529077698
18,2023.2260091922906
20,2019.3441825333812
22,2016.1474520816278
24,2013.1537685785445
