offset_deg,e_day_Wh
-24,1212.3463557176701
-22,1224.8511875826343
-20,1236.4881489723036
-18,1247.2555097310274
-16,1257.1521655474257
-14,1266.17755324494
-12,1274.3315732837575
-10,1281.704431547906
-8,1288.700594935447
-6,1295.052758027384
-4,1300.3114516894059
-2,1304.4538300883194
0,1307.4796294093917
2,1309.4460193025366
4,1311.0070005556788
6,1311.6558955686519
8,1311.3729823186807
10,1310.1593534022152
12,1308.0161024710849
14,1304.9443238208694
16,1301.257801684426
18,1297.8636292661122
20,1294.6858813077165
22,1290.831773181003
24,1286.3023030659479
