offset_deg,e_day_Wh
-24,1043.8050607408575
-22,1051.7240642684753
-20,1058.9639568495256
-18,1069.5940554288863
-16,1087.2767379918569
-14,1103.9648228392025
-12,1119.6450436665182
-10,1134.674111952335
-8,1149.2721062241742
-6,1162.6449213429983
-4,1174.7920989728154
-2,1185.714618021532
0,1195.4146018850445
2,1203.639733370489
4,1210.8486610190319
6,1217.0447736898084
8,1222.232035513984
10,1226.4148994395127
12,1230.5405669513602
14,1234.245205687195
16,1237.1825704389237
18,1239.3586549008696
20,1240.7796064661156
22,1241.4516613296869
24,1241.3810875829952
