offset_deg,e_day_Wh
-24,1318.5180725888983
-22,1339.0398709598928
-20,1358.2875670774606
-18,1376.2650291099048
-16,1392.9789631481976
-14,1408.43830392152
-12,1422.7238515101753
-10,1436.5375156026053
-8,1448.9931061048107
-6,1460.3429273414647
-4,1470.492492401952
-2,1479.1955302339798
0,1486.4671942812633
2,1492.2436242772178
4,1496.9889211566058
6,1500.5570313222872
8,1502.9609186825446
10,1504.2131844891073
12,1504.325983894869
14,1504.0011589203773
16,1502.8184430980855
18,1501.3281587303518
20,1499.3729865226646
22,1496.6006936523072
24,1493.1316222660062
