offset_deg,e_day_Wh
-24,1600.944434583134
-22,1611.7286687502433
-20,1622.4425501440387
-18,1633.3144792439798
-16,1643.1433393157527
-14,1651.9191602581209
-12,1659.666674140762
-10,1666.4093479443823
-8,1681.681362201833
-6,1703.0032911118642
-4,1722.8425688906527
-2,1740.739132916236
0,1756.6903342632886
2,1770.8402513910105
4,1783.456415048127
6,1794.2986112500143
8,1803.3868579704022
10,1810.7434133820727
12,1816.3920456184642
14,1821.0777568853468
16,1825.1207366820256
18,1827.7073647934503
20,1828.3223232782082
22,1827.369141364531
24,1825.1665910620306
