offset_deg,e_day_Wh
-24,2165.5486920773037
-22,2191.6582702671158
-20,2218.137471553442
-18,2242.7831818211575
-16,2265.603319515405
-14,2286.6067936284335
-12,2305.803183674567
-10,2323.2024601999306
-8,2338.814737500062
-6,2353.8130884078128
-4,2366.86346962966
-2,2377.8051063028734
0,2386.637791866271
2,2392.963911101289
4,2397.515608000744
6,2400.298000445171
8,2401.3151989074404
10,2401.4095286313573
12,2400.641962269829
14,2398.4801746929606
16,2394.9256742694697
18,2389.979153605008
20,2383.6405024377586
22,2375.908835070988
24,2369.8168901952745
