offset_deg,e_day_Wh
-24,193.6927071939391
-22,193.074184310758
-20,192.38740893741777
-18,191.63497708595753
-16,190.81971752618287
-14,189.93075091609697
-12,188.96834205774178
-10,187.93365128898836
-8,186.82792717733815
-6,185.78304043738842
-4,184.74117848858754
-2,183.6140928715089
0,182.40312737104097
2,181.3527038038519
4,180.49176152190122
6,179.63968461263613
8,178.72309090709382
10,177.74307326155656
12,176.99709295599877
14,176.21394016729266
16,175.37742258037912
18,174.48853960579868
20,173.54835611871596
22,172.86843759811762
24,172.21669376979753
