offset_deg,e_day_Wh
-24,1454.5434798282993
-22,1469.9432701222397
-20,1484.2044997668418
-18,1497.351671733035
-16,1509.4091673372538
-14,1520.4010037548478
-12,1530.3506097375398
-10,1539.2806183677944
-8,1547.8393963921717
-6,1555.740886078307
-4,1592.4475097507507
-2,1628.076383487994
0,1660.1518755864472
2,1688.6181879456358
4,1713.9733574143265
6,1736.0609964302275
8,1754.9142825297313
10,1770.6255133425227
12,1783.2993183474834
14,1793.0501694938553
16,1800.0429250093312
18,1805.4857625972645
20,1809.353582756107
22,1811.051739396873
24,1809.8400964822008
