offset_deg,e_day_Wh
-24,1392.8628030870384
-22,1405.5284233801258
-20,1417.3587714013818
-18,1428.358086438938
-16,1439.0625809573194
-14,1449.0760037266762
-12,1458.181739288506
-10,1466.6545979966722
-8,1474.4426301865667
-6,1481.2409889840137
-4,1487.056086050802
-2,1491.9756838150724
0,1495.8933384659758
2,1498.4913723646378
4,1500.5761957424452
6,1501.8276360933355
8,1502.3259346821421
10,1502.3120836036355
12,1501.540693957743
14,1499.9546949437708
16,1497.8358742550934
18,1495.4572371123809
20,1492.2849086428648
22,1488.6499360576026
24,1485.078478726554
