offset_deg,e_day_Wh
-24,1750.1407965800195
-22,1771.3144089479779
-20,1792.014472322811
-18,1811.577735061661
-16,1829.5116953096835
-14,1845.8488135064877
-12,1860.6202769448482
-10,1873.936035537789
-8,1886.3548860442597
-6,1897.1701969415963
-4,1906.7133468449983
-2,1914.6562246977128
0,1920.9578105835028
2,1925.7071801286556
4,1929.0022446116118
6,1931.0845699164036
8,1932.1230175253845
10,1932.065200921373
12,1931.0593657787085
14,1928.9204871477245
16,1925.662794001486
18,1921.298542496835
20,1916.2756904814657
22,1911.0937947164152
24,1905.3346052850538
