offset_deg,e_day_Wh
-24,1686.3839283130424
-22,1696.7922723059023
-20,1706.2433678550624
-18,1714.962083842291
-16,1723.5283137092817
-14,1734.9528020829725
-12,1757.4041156279206
-10,1778.6907181798526
-8,1798.2213173162413
-6,1816.0037696872691
-4,1832.05112104194
-2,1846.4491259256117
0,1859.1428588057643
2,1869.6978134768378
4,1878.6956880205548
6,1886.312762723981
8,1892.528646381799
10,1897.3600144511342
12,1900.8232133933343
14,1903.4496348514112
16,1904.9204048886018
18,1905.2823334036816
20,1905.347947202657
22,1904.3427327921254
24,1902.2817634345429
