offset_deg,e_day_Wh
-24,1238.6483225569318
-22,1248.737443225124
-20,1257.9911032501632
-18,1272.1267273804328
-16,1289.744154594282
-14,1307.2065375226362
-12,1323.4282199396418
-10,1338.4076127462629
-8,1352.1461293495454
-6,1364.6461496231777
-4,1375.9344391915183
-2,1386.1552120767492
0,1395.032966543311
2,1402.0363392876047
4,1408.1250680582093
6,1413.1289287689187
8,1417.0519283327894
10,1420.3755221385784
12,1422.7696150907814
14,1424.2389898983647
16,1424.7884495898493
18,1424.557864216408
20,1424.4838442806708
22,1423.6590668247495
24,1422.070374264877
