offset_deg,e_day_Wh
-24,535.545012515626
-22,541.6340020641476
-20,547.6223914511215
-18,553.439326958264
-16,558.8479281495192
-14,563.8440360663267
-12,568.4240780383009
-10,572.585036686401
-8,576.3244222802152
-6,579.6402476929276
-4,582.531005437191
-2,585.0040931910157
0,587.0158860251919
2,588.9300224505821
4,590.4754980686066
6,591.6526268978828
8,592.4620914359136
10,592.9049278662952
12,592.9825119663262
14,593.024526986352
16,592.8327115777598
18,592.5493986338723
20,592.6378685201631
22,592.4622845346591
24,592.024426374488
