offset_deg,e_day_Wh
-24,1143.5678268023166
-22,1152.6448616527537
-20,1160.961115512176
-18,1168.5269443413526
-16,1175.3521763947845
-14,1190.2859441857213
-12,1210.5700125127141
-10,1230.1943471817494
-8,1248.8463861330688
-6,1266.046773532018
-4,1281.694307808552
-2,1295.7931962751327
0,1308.3506168622366
2,1318.9558979297467
4,1328.2410397331573
6,1336.2171360677469
8,1342.8968008926745
10,1348.6968513507186
12,1353.9565640713874
14,1358.3406143445204
16,1361.7345788876266
18,1364.156629161842
20,1365.6253996162013
22,1366.159825822569
24,1365.7789968826946
