offset_deg,e_day_Wh
-24,1023.9928337954437
-22,1023.2854370372952
-20,1022.8275074200785
-18,1022.3553410816423
-16,1021.8381038553056
-14,1020.9223786571739
-12,1019.6097953948974
-10,1017.9022400946153
-8,1015.9374086235446
-6,1015.6406036822829
-4,1016.4618347878472
-2,1016.7691321181194
0,1016.4534876224332
2,1016.0242363185927
4,1015.4182292859041
6,1014.2058356008033
8,1012.4211224641851
10,1010.1659526697305
12,1007.4741402877858
14,1004.6110974749752
16,1001.7428858591694
18,998.5457419243671
20,994.7803530274239
22,990.4462065331993
24,985.6917070938043
