offset_deg,e_day_Wh
-24,1084.6308069953832
-22,1093.6485517574256
-20,1101.9331456483978
-18,1109.4775167790472
-16,1116.28249271287
-14,1122.6693209199946
-12,1130.6292029675296
-10,1150.313991729352
-8,1168.7556356033128
-6,1186.1560763720017
-4,1202.3230873613431
-2,1217.0567537210432
0,1230.3466282006175
2,1241.6347225150744
4,1251.6896208887965
6,1260.5100354863362
8,1268.4108741903121
10,1275.3472982981816
12,1281.229273912108
14,1286.6596710695762
16,1291.3452548715236
18,1295.079408195354
20,1297.8733406700826
22,1299.7394026277093
24,1300.6909555100813
