offset_deg,e_day_Wh
-24,1853.5539754239537
-22,1869.7881644639995
-20,1884.8741649955896
-18,1898.6398487240792
-16,1919.695523737563
-14,1942.1434826012014
-12,1962.9834432534385
-10,1982.2058498160845
-8,2000.3670214277502
-6,2017.3930119337842
-4,2032.6686056803296
-2,2045.9855465392986
0,2057.3448649401907
2,2066.0364769022044
4,2073.0437623451717
6,2078.567729728284
8,2083.15586987575
10,2086.4919769084518
12,2088.4722327054105
14,2089.0984856887635
16,2088.3727316307472
18,2086.2970669358606
20,2083.7846611168607
22,2081.7852472185327
24,2079.308336614471
