offset_deg,e_day_Wh
-24,1781.2684114835029
-22,1793.258865268484
-20,1806.5542234881932
-18,1819.5728132957568
-16,1831.394922798513
-14,1842.0273141873422
-12,1851.4767532099354
-10,1859.7524391125467
-8,1876.061388951162
-6,1891.719380091698
-4,1906.1708797577699
-2,1918.9780519751953
0,1930.1275871008984
2,1940.0679912921514
4,1948.5685445243948
6,1955.5978426653123
8,1961.1478177448653
10,1965.2105495335963
12,1968.0541695577845
14,1970.725651191041
16,1972.4608089455805
18,1973.0281148416025
20,1972.2118837737576
22,1969.4315690566032
24,1965.4973357051565
