offset_deg,e_day_Wh
-24,1133.6578709787104
-22,1145.9035925654507
-20,1158.2622806787977
-18,1169.9492849590588
-16,1180.7171866598703
-14,1190.5781045630192
-12,1199.5443697399214
-10,1207.6279761477554
-8,1219.3126935646164
-6,1242.5586946731974
-4,1264.279400585187
-2,1284.3969543524136
0,1302.8855306392265
2,1319.6337761888758
4,1334.9671285016586
6,1348.825866398603
8,1361.2180790698844
10,1372.1558178135733
12,1381.687684756215
14,1390.5943416816224
16,1398.3837769917104
18,1404.957980100763
20,1410.328727434259
22,1413.3943382007337
24,1415.4989645089704
