offset_deg,e_day_Wh
-24,2156.749301701815
-22,2178.1181367302584
-20,2197.9856887417545
-18,2216.3334889309494
-16,2234.0101923925336
-14,2250.6237615430437
-12,2265.5955134843302
-10,2279.2117932462284
-8,2297.7374238586012
-6,2321.510004775764
-4,2343.2236958804324
-2,2362.9967693507824
0,2380.6079619334237
2,2395.873103381179
4,2409.097765678073
6,2420.675765537074
8,2430.402891671204
10,2438.2032952416052
12,2444.781569546461
14,2449.6313288320935
16,2452.7222465489926
18,2454.9688730655084
20,2455.9363738381744
22,2455.2981264249147
24,2453.244511914121
