offset_deg,e_day_Wh
-24,1064.1199118001423
-22,1068.9034616917122
-20,1073.138832550425
-18,1076.7941384904004
-16,1079.8907286966912
-14,1082.4045527061996
-12,1084.3796341279347
-10,1086.0875116148527
-8,1087.4847723834741
-6,1088.3353218263621
-4,1088.6003416529447
-2,1088.0608178303567
0,1086.7182218115647
2,1084.7659101455533
4,1082.3659656180034
6,1079.4504995988696
8,1076.2265843442774
10,1072.396630963029
12,1068.2795140084731
14,1063.5844840950879
16,1058.3040779714315
18,1052.871354484781
20,1047.139486110218
22,1042.2730388039986
24,1037.0139679443137
