offset_deg,e_day_Wh
-24,1331.2089971974808
-22,1344.409644837709
-20,1356.6842945250287
-18,1368.0456453075146
-16,1378.68487678934
-14,1388.4558097214383
-12,1397.301183641268
-10,1405.4543455328862
-8,1412.920434131997
-6,1419.4072493622907
-4,1424.9285427931034
-2,1429.5449097401618
0,1433.1832680843434
2,1435.5276690333258
4,1437.3897504114996
6,1438.5180924711387
8,1438.9213998928726
10,1438.769345700544
12,1437.9402203061647
14,1436.373372598828
16,1434.3415885084687
18,1432.1255752573888
20,1429.2160285786879
22,1425.8648831781065
24,1422.726362017299
