offset_deg,e_day_Wh
-24,1726.3927114575154
-22,1739.1853463628888
-20,1752.207787079325
-18,1765.5049169356607
-16,1777.769779251178
-14,1788.826727823529
-12,1798.6900392335715
-10,1807.3734185721855
-8,1820.579811288048
-6,1842.5652465665737
-4,1863.1944033231098
-2,1881.8929438151517
0,1898.63610442351
2,1913.4778709005054
4,1926.8699644638336
6,1938.476140748362
8,1948.298557005991
10,1956.3418349346102
12,1962.6732417385606
14,1968.15861103129
16,1973.022338385699
18,1976.3646606136733
20,1977.9209300450223
22,1977.1733167916436
24,1975.1137771321864
