offset_deg,e_day_Wh
-24,1680.8868955940443
-22,1700.3657918451117
-20,1718.9852646710442
-18,1737.439103836764
-16,1754.4755090544668
-14,1770.1071266039203
-12,1784.349391019635
-10,1797.3468337823315
-8,1809.5171563440035
-6,1820.2103112812356
-4,1829.6440988524098
-2,1837.67066403529
0,1844.1225040033066
2,1848.9881972229205
4,1852.4808047088407
6,1854.6658522426515
8,1856.1097190340336
10,1856.260497041029
12,1855.705539597138
14,1854.1707647919998
16,1851.5322845553324
18,1847.7959180254943
20,1843.0930903131389
22,1838.4226802606106
24,1832.7679970853392
