offset_deg,e_day_Wh
-24,1932.016974572472
-22,1951.143695771224
-20,1968.996079446202
-18,1985.5563833883266
-16,2000.8274844247471
-14,2015.6097187053506
-12,2029.9321098119358
-10,2043.159412219388
-8,2054.805014485816
-6,2064.8733948529834
-4,2073.368297501615
-2,2080.2918744568206
0,2085.6685989344455
2,2089.2601678436145
4,2091.346128908194
6,2092.1385960408643
8,2092.023166159379
10,2090.9061766278323
12,2088.548655318389
14,2084.9450281948684
16,2080.0887823030607
18,2074.181444933734
20,2068.3620341220612
22,2062.7382276370618
24,2056.146936141774
