offset_deg,e_day_Wh
-24,865.8092476581683
-22,877.5069049621064
-20,888.5262507353207
-18,899.3789111718703
-16,910.0292848415754
-14,919.889196039157
-12,928.9430281512026
-10,937.1886770916066
-8,944.6246630612786
-6,951.2502413737952
-4,957.3512896139819
-2,962.5297581300908
0,966.7801664451193
2,970.2422071000029
4,972.9503272555421
6,974.9227674598092
8,976.161189743189
10,976.8197597152156
12,977.217938704528
14,976.9759359693282
16,976.0961230813213
18,974.581054605676
20,973.1547391506145
22,971.6006907282228
24,969.5482328956189
