offset_deg,e_day_Wh
-24,1682.7172410253734
-22,1695.0848631284493
-20,1715.8283838558082
-18,1735.1998310502622
-16,1753.2083098314959
-14,1769.8650059362108
-12,1785.1823164614866
-10,1799.1732430461436
-8,1812.0286659265903
-6,1824.3103568058377
-4,1835.1339835101026
-2,1844.4207022406613
0,1852.182150698667
2,1858.1440884970993
4,1862.7995020003038
6,1866.153405677076
8,1868.5857681670277
10,1870.308204281293
12,1870.9610640223977
14,1870.5457761579926
16,1869.062666252545
18,1866.5109369904003
20,1862.8886633183674
22,1859.5734056642095
24,1856.5581714264458
